Day,Price
1874,273.859985
1875,265.920013
1876,263.899994
1877,265.160004
1878,262.649994
1879,264.100006
1880,265.149994
1881,267.910004
1882,269.630005
1883,270.489990
1884,277.250000
1885,283.089996
1886,304.670013
1887,301.230011
1888,297.230011
1889,296.880005
1890,301.489990
1891,303.600006
1892,297.600006
1893,289.000000
1894,279.299988
1895,278.480011
1896,279.160004
1897,271.390015
1898,276.640015
1899,274.519989
1900,272.440002
1901,261.500000
1902,259.200012
1903,249.949997
1904,255.320007
1905,257.989990
1906,252.240005
1907,255.750000
1908,259.600006
1909,263.329987
1910,266.079987
1911,268.329987
1912,265.149994
1913,264.869995
1914,265.690002
1915,260.179993
1916,264.619995
1917,264.750000
1918,280.179993
1919,279.100006
1920,278.750000
1921,269.040009
1922,271.369995
1923,268.549988
1924,269.700012
1925,283.049988
1926,282.450012
1927,285.239990
1928,285.230011
1929,284.510010
1930,278.790009
1931,283.600006
1932,276.700012
1933,270.470001
1934,270.049988
1935,288.940002
1936,297.380005
1937,294.600006
1938,292.579987
1939,274.000000
1940,278.399994
1941,279.750000
1942,277.760010
1943,279.410004
1944,277.679993
1945,277.390015
1946,273.470001
1947,273.000000
1948,270.950012
1949,277.820007
1950,280.179993
1951,279.130005
1952,277.700012
1953,289.299988
1954,291.779999
1955,286.649994
1956,283.459991
1957,288.489990
1958,286.429993
1959,287.630005
1960,278.730011
1961,276.480011
1962,277.220001
1963,276.079987
1964,277.859985
1965,280.440002
1966,278.000000
1967,274.670013
1968,271.500000
1969,272.170013
1970,270.399994
1971,277.299988
1972,280.510010
1973,278.079987
1974,277.089996
1975,275.000000
1976,272.399994
1977,267.750000
1978,271.609985
1979,268.950012
1980,263.470001
1981,259.720001
1982,253.949997
1983,255.029999
1984,253.860001
1985,262.200012
1986,270.320007
1987,273.600006
1988,278.470001
1989,280.100006
1990,285.390015
1991,283.450012
1992,286.790009
1993,266.559998
1994,264.170013
1995,268.850006
1996,269.200012
1997,268.160004
1998,269.170013
1999,269.859985
2000,273.390015
2001,273.799988
2002,273.579987
2003,271.179993
2004,276.600006
2005,273.970001
2006,271.950012
2007,270.269989
2008,263.070007
2009,267.459991
2010,266.380005
2011,266.940002
2012,265.549988
2013,266.649994
2014,266.709991
2015,260.989990
2016,266.489990
2017,265.450012
2018,265.579987
2019,268.529999
2020,268.970001
2021,277.899994
2022,269.739990
2023,275.959991
2024,282.140015
2025,286.230011
2026,285.190002
2027,292.799988
2028,299.709991
2029,298.000000
2030,291.720001
2031,288.059998
2032,284.500000
2033,293.179993
2034,292.470001
2035,296.500000
2036,302.399994
2037,310.769989
2038,311.350006
2039,314.250000
2040,315.880005
2041,314.739990
2042,312.149994
2043,314.429993
2044,308.029999
2045,310.140015
2046,308.950012
2047,307.700012
2048,305.100006
2049,301.980011
2050,302.920013
2051,302.589996
2052,305.799988
2053,305.339996
2054,310.920013
2055,331.809998
2056,329.820007
2057,328.549988
2058,322.190002
2059,321.059998
2060,320.239990
2061,322.940002
2062,314.579987
2063,306.839996
2064,304.959991
2065,308.859985
2066,316.850006
2067,315.679993
2068,316.500000
2069,314.660004
2070,319.250000
2071,319.929993
2072,325.950012
2073,329.179993
2074,329.829987
2075,333.779999
2076,332.869995
2077,331.420013
2078,331.869995
2079,327.380005
2080,332.459991
2081,337.690002
2082,338.299988
2083,336.799988
2084,333.940002
2085,332.829987
2086,336.820007
2087,339.920013
2088,337.549988
2089,337.980011
2090,336.149994
2091,332.920013
2092,339.920013
2093,343.420013
2094,344.899994
2095,344.119995
2096,358.140015
2097,356.739990
2098,352.920013
2099,354.670013
2100,356.440002
2101,358.790009
2102,356.489990
2103,348.329987
2104,350.709991
2105,354.190002
2106,358.489990
2107,355.200012
2108,349.230011
2109,345.989990
2110,339.790009
2111,343.450012
2112,346.519989
2113,351.540009
2114,375.329987
2115,374.440002
2116,373.149994
2117,377.549988
2118,365.519989
2119,360.730011
2120,359.399994
2121,353.769989
2122,360.480011
2123,363.899994
2124,365.149994
2125,365.779999
2126,364.100006
2127,362.359985
2128,363.000000
2129,364.660004
2130,366.950012
2131,364.670013
2132,359.859985
2133,357.570007
2134,359.989990
2135,365.690002
2136,367.959991
2137,370.859985
2138,369.440002
2139,373.739990
2140,381.489990
2141,382.760010
2142,384.329987
2143,381.750000
2144,377.160004
2145,382.959991
2146,380.869995
2147,379.829987
2148,383.790009
2149,381.750000
2150,378.589996
2151,377.559998
2152,373.559998
2153,371.410004
2154,361.029999
2155,360.040009
2156,349.839996
2157,349.670013
2158,354.350006
2159,355.149994
2160,349.600006
