Day,Price
1874,308.000000
1875,313.390015
1876,318.630005
1877,316.980011
1878,329.010010
1879,341.440002
1880,344.220001
1881,347.440002
1882,343.899994
1883,346.730011
1884,341.489990
1885,333.100006
1886,333.739990
1887,330.920013
1888,323.940002
1889,317.679993
1890,315.820007
1891,316.410004
1892,322.109985
1893,325.250000
1894,318.549988
1895,317.239990
1896,337.019989
1897,338.799988
1898,337.000000
1899,344.809998
1900,340.410004
1901,345.000000
1902,349.000000
1903,352.299988
1904,350.589996
1905,357.829987
1906,360.500000
1907,354.750000
1908,349.200012
1909,344.000000
1910,350.850006
1911,348.269989
1912,356.190002
1913,359.660004
1914,351.950012
1915,344.470001
1916,336.220001
1917,346.000000
1918,348.619995
1919,320.980011
1920,318.079987
1921,324.190002
1922,326.170013
1923,334.119995
1924,343.119995
1925,340.839996
1926,339.690002
1927,347.440002
1928,354.989990
1929,359.000000
1930,359.989990
1931,355.239990
1932,348.670013
1933,335.220001
1934,337.750000
1935,336.369995
1936,332.500000
1937,333.299988
1938,328.489990
1939,347.209991
1940,347.209991
1941,339.809998
1942,332.850006
1943,327.399994
1944,320.750000
1945,316.250000
1946,322.440002
1947,318.820007
1948,311.250000
1949,307.589996
1950,304.269989
1951,268.679993
1952,270.959991
1953,260.329987
1954,273.350006
1955,288.369995
1956,306.260010
1957,309.279999
1958,309.500000
1959,307.100006
1960,308.980011
1961,303.950012
1962,303.950012
1963,299.660004
1964,292.170013
1965,300.239990
1966,301.010010
1967,299.980011
1968,291.619995
1969,287.089996
1970,285.160004
1971,285.790009
1972,294.470001
1973,298.730011
1974,300.820007
1975,306.850006
1976,288.040009
1977,296.859985
1978,305.959991
1979,307.750000
1980,307.010010
1981,312.989990
1982,308.880005
1983,304.940002
1984,286.959991
1985,288.809998
1986,289.190002
1987,284.649994
1988,291.489990
1989,288.000000
1990,279.910004
1991,281.109985
1992,279.640015
1993,286.500000
1994,295.010010
1995,290.369995
1996,291.950012
1997,299.000000
1998,297.799988
1999,322.170013
2000,330.000000
2001,324.480011
2002,334.660004
2003,354.970001
2004,347.200012
2005,358.750000
2006,364.670013
2007,373.730011
2008,370.000000
2009,364.380005
2010,366.209991
2011,352.250000
2012,338.470001
2013,343.549988
2014,350.790009
2015,357.019989
2016,353.859985
2017,364.779999
2018,332.489990
2019,314.390015
2020,312.070007
2021,318.519989
2022,327.679993
2023,321.940002
2024,323.230011
2025,319.579987
2026,315.160004
2027,324.739990
2028,325.500000
2029,323.540009
2030,323.239990
2031,305.500000
2032,307.720001
2033,309.619995
2034,310.700012
2035,307.690002
2036,296.100006
2037,298.320007
2038,303.000000
2039,349.989990
2040,355.000000
2041,354.980011
2042,387.459991
2043,382.640015
2044,367.010010
2045,360.000000
2046,363.190002
2047,359.200012
2048,344.489990
2049,342.279999
2050,326.769989
2051,308.500000
2052,324.790009
2053,323.880005
2054,327.320007
2055,323.850006
2056,322.440002
2057,318.880005
2058,311.850006
2059,304.600006
2060,305.309998
2061,298.190002
2062,286.779999
2063,291.170013
2064,268.350006
2065,286.029999
2066,282.000000
2067,292.500000
2068,295.000000
2069,297.329987
2070,300.869995
2071,302.640015
2072,300.000000
2073,305.980011
2074,300.579987
2075,303.000000
2076,304.600006
2077,313.890015
2078,314.959991
2079,278.000000
2080,311.440002
2081,316.839996
2082,304.600006
2083,294.000000
2084,274.880005
2085,267.760010
2086,266.769989
2087,265.510010
2088,262.250000
2089,261.989990
2090,263.279999
2091,277.380005
2092,282.700012
2093,271.000000
2094,269.660004
2095,261.859985
2096,297.929993
2097,304.440002
2098,321.000000
2099,339.899994
2100,347.160004
2101,337.899994
2102,342.000000
2103,347.839996
2104,349.200012
2105,343.959991
2106,348.799988
2107,351.179993
2108,357.579987
2109,354.000000
2110,349.779999
2111,344.700012
2112,347.109985
2113,348.579987
2114,355.700012
2115,366.750000
2116,349.799988
2117,353.100006
2118,337.500000
2119,346.220001
2120,346.959991
2121,348.279999
2122,347.500000
2123,351.600006
2124,366.000000
2125,368.679993
2126,367.380005
2127,379.489990
2128,365.980011
2129,372.170013
2130,371.910004
2131,377.440002
2132,377.869995
2133,365.700012
2134,351.549988
2135,347.010010
2136,330.290009
2137,323.470001
2138,314.500000
2139,326.970001
2140,322.170013
2141,336.239990
2142,339.209991
2143,315.130005
2144,309.399994
2145,318.000000
2146,336.739990
2147,344.010010
2148,343.500000
2149,345.390015
2150,348.410004
2151,342.500000
2152,348.799988
2153,352.000000
2154,351.500000
2155,327.130005
2156,308.000000
2157,294.500000
2158,293.679993
2159,298.519989
2160,297.459991
